Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,16-64,  6-9 Months,30
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,16-64,  9-12 Months,47
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,16-64, 12-15 Months,23
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,16-64, 15-18 Months,5
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,65+,  0-3 Months,12
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,65+,  3-6 Months,4
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,65+,  6-9 Months,5
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,65+,  9-12 Months,1
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,65+, 12-15 Months,8
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,7900,Clinical Immunology,Day Case,Adult,65+, 15-18 Months,1
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,92
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,62
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,48
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,24
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,2
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,19
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,26
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,15
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,17
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,2
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Inpatient,Adult,16-64, 12-15 Months,2
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Inpatient,Adult,16-64, 15-18 Months,1
31/01/2019,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Inpatient,Adult,16-64,18+ Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,0100,Cardiology,Day Case,Adult,16-64,  0-3 Months,18
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,0100,Cardiology,Day Case,Adult,16-64,  3-6 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,0100,Cardiology,Day Case,Adult,65+,  0-3 Months,15
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,0100,Cardiology,Day Case,Adult,65+,  3-6 Months,2
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,116
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,58
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,24
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,2
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,16
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,11
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,2
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,10
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,16
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,16
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,14
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,5
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,6
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,20
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,6
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,7
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,4
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,8
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1503,Gynaecology,Inpatient,Child,0-15,  6-9 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,5
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,3
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,2
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,22
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,16
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,9
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,4
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,4
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,2
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,61
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,33
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,18
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,3
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,3
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,60
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,22
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,14
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,3
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,2
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,19
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,23
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,9
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,2
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,4
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,2
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,4
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,70
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,50
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,18
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,4
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,5
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,2
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,9
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,1800,Orthopaedics,Inpatient,Child,0-15,  3-6 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,204
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,166
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,81
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,21
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,20
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,8
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,9
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,81
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,39
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,17
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,3
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,4
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,3
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,16
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,9
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,5
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Child,0-15, 12-15 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,19
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,15
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,7
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,3
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,2
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,9
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,23
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,24
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,13
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,10
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,6
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Inpatient,Adult,65+,18+ Months,15
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,3
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Day Case,Adult,16-64,  0-3 Months,65
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Day Case,Adult,16-64,  3-6 Months,25
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Day Case,Adult,16-64,  6-9 Months,18
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Day Case,Adult,65+,  0-3 Months,54
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Day Case,Adult,65+,  3-6 Months,24
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Day Case,Adult,65+,  6-9 Months,20
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Day Case,Adult,65+,  9-12 Months,2
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Day Case,Adult,65+,18+ Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Day Case,Child,0-15,  0-3 Months,4
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,5
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,5
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,3
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,3
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Inpatient,Adult,65+,  0-3 Months,13
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Inpatient,Adult,65+,  3-6 Months,7
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Inpatient,Adult,65+,  6-9 Months,6
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Inpatient,Adult,65+,  9-12 Months,3
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Inpatient,Adult,65+, 12-15 Months,1
31/01/2019,Saolta University Health Care Group,0500,Letterkenny University Hospital,7800,Urology,Inpatient,Child,0-15,  0-3 Months,1
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,3
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0000,Small Volume Specialities,Day Case,Adult,16-64,  3-6 Months,1
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0300,Dermatology,Day Case,Adult,16-64,  0-3 Months,14
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0300,Dermatology,Day Case,Adult,16-64,  3-6 Months,4
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0300,Dermatology,Day Case,Adult,16-64,  6-9 Months,1
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0300,Dermatology,Day Case,Adult,65+,  0-3 Months,16
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0300,Dermatology,Day Case,Adult,65+,  3-6 Months,1
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,4
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,3
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,2
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,3
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,2
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,1
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,2
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,5
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,2
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,4
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,1
31/01/2019,Saolta University Health Care Group,0501,Sligo University Hospital,0600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,16
